age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y_true,p_yes,cum_calls,cum_contracts_true,cum_contracts_expected,rank
31,admin.,married,high.school,no,no,no,telephone,may,thu,303,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.0011889123162649878,4578,926,922.0228565690971,4578
26,management,single,university.degree,no,yes,no,cellular,jul,tue,201,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0011889123162649878,4579,926,922.0240454814134,4579
38,services,married,high.school,no,no,yes,telephone,may,fri,268,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0011889123162649878,4580,926,922.0252343937296,4580
52,technician,married,professional.course,no,yes,no,telephone,jul,thu,293,20,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0,0.0011889123162649878,4581,926,922.0264233060459,4581
33,services,married,high.school,unknown,no,no,cellular,nov,thu,117,6,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0011889123162649878,4582,926,922.0276122183622,4582
29,technician,single,university.degree,no,no,no,cellular,jul,tue,225,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0011889123162649878,4583,926,922.0288011306784,4583
39,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,mon,335,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.0011889123162649878,4584,926,922.0299900429947,4584
52,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,228,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0.0011889123162649878,4585,926,922.0311789553109,4585
37,retired,divorced,basic.9y,unknown,no,no,telephone,nov,tue,114,1,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,0,0.0011889123162649878,4586,926,922.0323678676272,4586
38,self-employed,single,university.degree,no,no,yes,telephone,may,wed,270,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.0011889123162649878,4587,926,922.0335567799434,4587
27,services,single,high.school,unknown,no,no,telephone,may,fri,280,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.0011889123162649878,4588,926,922.0347456922597,4588
31,admin.,divorced,high.school,no,no,no,telephone,may,tue,271,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0011889123162649878,4589,926,922.0359346045759,4589
51,entrepreneur,married,university.degree,no,no,no,cellular,nov,wed,87,2,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,0,0.0011889123162649878,4590,926,922.0371235168922,4590
42,blue-collar,divorced,basic.9y,no,yes,yes,cellular,nov,mon,151,3,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,0.0011889123162649878,4591,926,922.0383124292084,4591
44,unemployed,married,high.school,unknown,yes,no,cellular,aug,wed,209,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0,0.0011889123162649878,4592,926,922.0395013415247,4592
26,blue-collar,married,basic.9y,no,no,no,cellular,jul,fri,199,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,0.0011889123162649878,4593,926,922.0406902538409,4593
39,admin.,married,professional.course,no,yes,no,telephone,may,tue,292,7,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0011889123162649878,4594,926,922.0418791661572,4594
37,unemployed,married,university.degree,unknown,unknown,unknown,telephone,may,wed,302,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0011889123162649878,4595,926,922.0430680784734,4595
41,self-employed,married,basic.9y,unknown,yes,no,cellular,nov,mon,145,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0.0011889123162649878,4596,926,922.0442569907897,4596
52,entrepreneur,married,university.degree,no,yes,no,cellular,nov,mon,85,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0.0011889123162649878,4597,926,922.0454459031059,4597
50,housemaid,divorced,basic.4y,unknown,yes,yes,telephone,may,tue,292,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.0011889123162649878,4598,926,922.0466348154222,4598
47,blue-collar,divorced,basic.9y,no,yes,no,cellular,jul,tue,266,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0011889123162649878,4599,926,922.0478237277384,4599
29,services,married,high.school,no,yes,no,telephone,may,tue,275,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0011889123162649878,4600,926,922.0490126400547,4600
36,self-employed,married,university.degree,no,yes,no,cellular,nov,tue,79,3,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.0011889123162649878,4601,926,922.0502015523709,4601
56,unemployed,divorced,high.school,no,yes,no,telephone,may,wed,267,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.0011889123162649878,4602,926,922.0513904646872,4602
36,services,married,high.school,no,no,no,cellular,nov,mon,86,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0.0011889123162649878,4603,926,922.0525793770034,4603
36,blue-collar,married,basic.4y,no,no,no,cellular,nov,tue,101,5,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.0011889123162649878,4604,926,922.0537682893197,4604
33,technician,married,university.degree,unknown,yes,no,telephone,jun,tue,272,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0.0011889123162649878,4605,926,922.054957201636,4605
52,services,married,basic.9y,unknown,yes,no,cellular,nov,fri,160,3,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,0,0.0011889123162649878,4606,926,922.0561461139522,4606
33,admin.,married,high.school,no,no,no,cellular,jul,wed,254,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0011889123162649878,4607,926,922.0573350262684,4607
47,admin.,married,high.school,no,yes,no,cellular,jul,tue,247,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.0011889123162649878,4608,926,922.0585239385847,4608
36,housemaid,married,basic.4y,no,no,no,cellular,jul,mon,262,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0011889123162649878,4609,926,922.059712850901,4609
33,blue-collar,single,basic.9y,no,no,no,telephone,may,wed,285,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0011889123162649878,4610,926,922.0609017632172,4610
56,services,married,basic.9y,unknown,no,no,telephone,may,wed,300,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0011889123162649878,4611,926,922.0620906755335,4611
43,admin.,married,unknown,no,no,no,telephone,may,mon,277,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0011889123162649878,4612,926,922.0632795878497,4612
30,unemployed,single,basic.9y,no,no,no,telephone,may,tue,294,10,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.0011889123162649878,4613,926,922.064468500166,4613
37,technician,single,university.degree,no,yes,no,telephone,may,tue,291,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0011889123162649878,4614,926,922.0656574124822,4614
29,admin.,single,high.school,no,yes,no,cellular,jul,tue,259,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0011889123162649878,4615,926,922.0668463247985,4615
31,management,married,high.school,no,no,no,telephone,may,wed,296,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.0011889123162649878,4616,926,922.0680352371147,4616
36,blue-collar,married,high.school,no,no,no,telephone,may,mon,286,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0011889123162649878,4617,926,922.069224149431,4617
48,blue-collar,single,basic.4y,no,no,yes,cellular,jul,tue,271,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.0011889123162649878,4618,926,922.0704130617472,4618
51,technician,married,professional.course,no,yes,no,cellular,jul,tue,248,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.0011889123162649878,4619,926,922.0716019740635,4619
40,blue-collar,married,unknown,no,no,no,telephone,may,tue,337,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0011889123162649878,4620,926,922.0727908863797,4620
42,self-employed,married,university.degree,no,no,no,cellular,jul,mon,243,30,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0011889123162649878,4621,926,922.073979798696,4621
40,admin.,single,university.degree,unknown,no,yes,telephone,jun,mon,270,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0,0.0011889123162649878,4622,926,922.0751687110122,4622
49,management,divorced,university.degree,unknown,no,yes,telephone,may,wed,289,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0011889123162649878,4623,926,922.0763576233285,4623
58,retired,married,basic.6y,unknown,no,no,telephone,may,mon,268,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0011889123162649878,4624,926,922.0775465356447,4624
51,entrepreneur,married,basic.4y,unknown,no,no,telephone,may,fri,277,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.0011889123162649878,4625,926,922.078735447961,4625
54,admin.,married,basic.9y,no,no,no,cellular,nov,mon,94,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0.0011889123162649878,4626,926,922.0799243602772,4626
35,admin.,married,basic.9y,no,no,yes,telephone,jun,mon,271,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.0011889123162649878,4627,926,922.0811132725935,4627
51,admin.,married,high.school,no,yes,no,cellular,nov,mon,89,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0.0011889123162649878,4628,926,922.0823021849097,4628
33,blue-collar,married,basic.9y,unknown,no,yes,telephone,jun,tue,321,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.0011889123162649878,4629,926,922.083491097226,4629
52,management,married,university.degree,unknown,no,no,telephone,may,mon,268,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0011889123162649878,4630,926,922.0846800095422,4630
50,blue-collar,married,basic.4y,no,no,no,cellular,jul,mon,244,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0011889123162649878,4631,926,922.0858689218585,4631
27,technician,single,professional.course,no,no,no,telephone,jun,thu,248,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.0011889123162649878,4632,926,922.0870578341747,4632
25,blue-collar,single,high.school,no,yes,no,cellular,jul,tue,214,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.0011889123162649878,4633,926,922.088246746491,4633
37,blue-collar,married,basic.9y,unknown,no,no,telephone,may,tue,335,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0011889123162649878,4634,926,922.0894356588072,4634
34,blue-collar,single,basic.9y,unknown,no,no,telephone,may,mon,289,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0011889123162649878,4635,926,922.0906245711235,4635
47,blue-collar,married,basic.4y,no,yes,no,telephone,may,fri,302,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0011889123162649878,4636,926,922.0918134834398,4636
42,technician,married,professional.course,unknown,no,no,telephone,may,wed,295,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.0011889123162649878,4637,926,922.093002395756,4637
46,management,married,basic.6y,unknown,no,no,telephone,may,wed,332,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.0011889123162649878,4638,926,922.0941913080723,4638
26,blue-collar,single,high.school,unknown,yes,no,cellular,jul,mon,246,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0011889123162649878,4639,926,922.0953802203885,4639
57,housemaid,divorced,basic.4y,unknown,yes,no,telephone,may,wed,288,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0011889123162649878,4640,926,922.0965691327048,4640
45,housemaid,married,basic.4y,no,yes,no,cellular,jul,tue,241,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.0011889123162649878,4641,926,922.097758045021,4641
27,blue-collar,married,basic.9y,no,yes,no,telephone,may,tue,297,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.0011889123162649878,4642,926,922.0989469573373,4642
36,services,divorced,high.school,no,yes,no,cellular,jul,mon,226,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0.0011889123162649878,4643,926,922.1001358696535,4643
29,services,single,high.school,no,yes,no,telephone,jul,wed,206,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0011889123162649878,4644,926,922.1013247819698,4644
35,blue-collar,married,professional.course,no,no,no,telephone,may,wed,306,5,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.0011889123162649878,4645,926,922.102513694286,4645
31,technician,married,professional.course,no,no,no,telephone,may,wed,257,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.0011889123162649878,4646,926,922.1037026066023,4646
41,services,married,basic.9y,no,yes,yes,telephone,may,tue,296,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.0011889123162649878,4647,926,922.1048915189185,4647
31,technician,married,professional.course,no,no,no,telephone,may,fri,258,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.0011889123162649878,4648,926,922.1060804312348,4648
40,blue-collar,divorced,basic.9y,no,no,no,telephone,jul,wed,246,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0011889123162649878,4649,926,922.107269343551,4649
39,entrepreneur,married,high.school,no,yes,no,cellular,jul,thu,244,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0.0011139892976083326,4650,926,922.1083833328487,4650
43,self-employed,single,high.school,unknown,no,no,cellular,may,wed,79,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,0,0.0011139892976083326,4651,926,922.1094973221464,4651
51,housemaid,married,basic.4y,unknown,no,no,cellular,aug,fri,253,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,0.0011139892976083326,4652,926,922.110611311444,4652
26,admin.,single,high.school,unknown,yes,no,cellular,jul,thu,263,6,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0,0.0011139892976083326,4653,926,922.1117253007417,4653
42,management,married,basic.9y,no,yes,no,cellular,jul,thu,253,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0.0011139892976083326,4654,926,922.1128392900393,4654
39,technician,married,high.school,no,no,no,cellular,jul,thu,232,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0.0011139892976083326,4655,926,922.113953279337,4655
21,student,single,basic.9y,no,no,no,cellular,nov,mon,59,2,999,0,nonexistent,-3.4,92.649,-30.1,0.722,5017.5,0,0.0011139892976083326,4656,926,922.1150672686347,4656
54,entrepreneur,married,basic.9y,no,no,yes,telephone,jun,fri,249,6,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,0.0011139892976083326,4657,926,922.1161812579323,4657
50,management,married,basic.9y,no,yes,yes,cellular,jul,thu,217,9,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0010178259176336789,4658,926,922.11719908385,4658
28,admin.,single,university.degree,no,yes,no,cellular,may,wed,69,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0,0.0010178259176336789,4659,926,922.1182169097676,4659
32,entrepreneur,married,basic.4y,no,yes,no,telephone,nov,wed,62,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,0.0010178259176336789,4660,926,922.1192347356853,4660
30,student,single,basic.9y,no,no,no,telephone,may,mon,234,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.0010178259176336789,4661,926,922.1202525616029,4661
35,student,single,university.degree,unknown,yes,no,telephone,may,mon,248,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0010178259176336789,4662,926,922.1212703875206,4662
52,technician,married,high.school,no,no,no,telephone,jun,wed,241,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.0010178259176336789,4663,926,922.1222882134382,4663
26,student,single,high.school,no,no,no,telephone,jun,wed,219,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0.0010178259176336789,4664,926,922.1233060393558,4664
52,admin.,divorced,basic.6y,no,yes,no,telephone,jun,wed,219,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.0010178259176336789,4665,926,922.1243238652735,4665
58,blue-collar,divorced,unknown,no,yes,no,telephone,jun,wed,215,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0.0010178259176336789,4666,926,922.1253416911911,4666
36,admin.,single,university.degree,no,yes,no,telephone,jun,mon,247,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0,0.0010178259176336789,4667,926,922.1263595171088,4667
31,management,single,university.degree,no,yes,no,telephone,may,wed,254,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.0010178259176336789,4668,926,922.1273773430264,4668
29,admin.,single,university.degree,no,no,no,telephone,may,wed,231,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.0010178259176336789,4669,926,922.128395168944,4669
39,blue-collar,divorced,basic.9y,unknown,no,no,cellular,may,wed,95,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0,0.0010178259176336789,4670,926,922.1294129948617,4670
42,technician,married,professional.course,no,yes,no,telephone,nov,mon,76,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0.0010178259176336789,4671,926,922.1304308207793,4671
41,blue-collar,married,professional.course,unknown,yes,no,cellular,apr,fri,74,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0.0010178259176336789,4672,926,922.131448646697,4672
35,blue-collar,married,basic.9y,unknown,no,no,cellular,may,thu,91,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,0,0.0010178259176336789,4673,926,922.1324664726146,4673
33,technician,married,professional.course,no,no,no,telephone,jun,mon,220,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.0010178259176336789,4674,926,922.1334842985323,4674
48,admin.,single,university.degree,no,no,no,cellular,nov,mon,76,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0.0010178259176336789,4675,926,922.1345021244499,4675
46,admin.,married,university.degree,no,yes,no,telephone,jun,fri,193,7,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,0.0010178259176336789,4676,926,922.1355199503676,4676
47,admin.,married,professional.course,no,no,no,telephone,jun,thu,252,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.0010178259176336789,4677,926,922.1365377762852,4677
57,retired,divorced,professional.course,no,no,no,telephone,jun,wed,203,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0,0.0010178259176336789,4678,926,922.1375556022028,4678
29,admin.,single,university.degree,no,yes,yes,cellular,may,wed,74,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0,0.0010178259176336789,4679,926,922.1385734281205,4679
35,entrepreneur,single,professional.course,no,no,no,telephone,jun,wed,236,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0,0.0010178259176336789,4680,926,922.1395912540381,4680
51,management,married,university.degree,no,yes,no,telephone,jun,fri,236,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.0010178259176336789,4681,926,922.1406090799558,4681
31,admin.,married,university.degree,no,no,no,telephone,jun,thu,256,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0,0.0010178259176336789,4682,926,922.1416269058734,4682
42,blue-collar,married,basic.9y,no,yes,no,telephone,jun,wed,264,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0.0010178259176336789,4683,926,922.142644731791,4683
60,technician,divorced,professional.course,unknown,yes,no,telephone,may,wed,202,6,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.0010178259176336789,4684,926,922.1436625577087,4684
31,admin.,single,university.degree,no,no,no,telephone,may,fri,239,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.0010178259176336789,4685,926,922.1446803836263,4685
39,unemployed,married,university.degree,no,no,no,telephone,may,wed,225,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.0010178259176336789,4686,926,922.145698209544,4686
30,admin.,married,high.school,no,yes,no,telephone,nov,thu,26,1,999,0,nonexistent,-0.1,93.2,-42.0,4.592,5195.8,0,0.0010178259176336789,4687,926,922.1467160354616,4687
34,management,single,university.degree,no,no,no,telephone,may,tue,243,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.0010178259176336789,4688,926,922.1477338613793,4688
48,blue-collar,married,basic.9y,unknown,no,no,cellular,aug,tue,213,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,0.0009721544894190258,4689,926,922.1487060158687,4689
29,admin.,single,high.school,no,yes,yes,cellular,aug,thu,150,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,0.0009721544894190258,4690,926,922.1496781703581,4690
52,blue-collar,married,basic.4y,no,no,no,cellular,aug,mon,209,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.0009721544894190258,4691,926,922.1506503248476,4691
32,technician,married,professional.course,no,yes,no,cellular,aug,tue,133,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,0.0009721544894190258,4692,926,922.151622479337,4692
49,services,married,high.school,no,no,no,cellular,aug,mon,212,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.0009721544894190258,4693,926,922.1525946338264,4693
38,entrepreneur,divorced,basic.9y,no,yes,yes,cellular,nov,wed,70,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,0.000942902898977024,4694,926,922.1535375367254,4694
32,admin.,single,university.degree,no,no,no,cellular,may,tue,63,5,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0.000801068090787717,4695,926,922.1543386048162,4695
41,admin.,divorced,high.school,no,yes,no,cellular,may,mon,63,5,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0,0.000801068090787717,4696,926,922.155139672907,4696
34,admin.,single,university.degree,no,no,no,cellular,may,mon,75,5,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,0,0.000801068090787717,4697,926,922.1559407409978,4697
30,technician,single,university.degree,unknown,yes,no,cellular,may,thu,63,3,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0,0.000801068090787717,4698,926,922.1567418090887,4698
59,management,married,university.degree,no,no,no,cellular,aug,mon,163,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.000801068090787717,4699,926,922.1575428771795,4699
45,management,divorced,university.degree,no,yes,yes,cellular,jul,tue,192,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.0007836438258901143,4700,926,922.1583265210054,4700
40,technician,married,professional.course,no,no,no,telephone,may,thu,255,12,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.0007836438258901143,4701,926,922.1591101648313,4701
41,blue-collar,married,unknown,no,no,no,cellular,jul,mon,226,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0.0007836438258901143,4702,926,922.1598938086572,4702
39,services,divorced,high.school,no,no,yes,cellular,jul,thu,208,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0007836438258901143,4703,926,922.1606774524831,4703
36,admin.,single,unknown,no,no,no,cellular,jul,tue,209,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.0007836438258901143,4704,926,922.161461096309,4704
34,admin.,married,high.school,no,yes,yes,cellular,jul,mon,193,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0.0007836438258901143,4705,926,922.162244740135,4705
42,blue-collar,married,basic.4y,unknown,no,no,telephone,may,tue,267,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.0007836438258901143,4706,926,922.1630283839609,4706
48,technician,divorced,professional.course,unknown,yes,no,cellular,aug,wed,200,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.0007836438258901143,4707,926,922.1638120277868,4707
28,technician,single,high.school,no,no,no,cellular,jul,tue,206,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.0007836438258901143,4708,926,922.1645956716127,4708
45,blue-collar,married,basic.4y,no,no,no,cellular,jul,fri,194,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0007836438258901143,4709,926,922.1653793154386,4709
43,technician,divorced,high.school,no,yes,yes,cellular,jul,mon,200,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0007836438258901143,4710,926,922.1661629592645,4710
41,technician,single,university.degree,no,no,no,cellular,jul,thu,196,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0007836438258901143,4711,926,922.1669466030904,4711
37,blue-collar,single,basic.9y,no,no,no,cellular,jul,thu,211,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0007836438258901143,4712,926,922.1677302469163,4712
49,admin.,divorced,high.school,no,no,no,cellular,jul,fri,203,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0007836438258901143,4713,926,922.1685138907422,4713
56,self-employed,married,high.school,no,yes,no,cellular,aug,thu,210,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0,0.0007836438258901143,4714,926,922.1692975345682,4714
33,admin.,married,basic.9y,no,yes,yes,cellular,jul,mon,202,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0.0007836438258901143,4715,926,922.1700811783941,4715
36,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,tue,221,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0007836438258901143,4716,926,922.17086482222,4716
50,unemployed,married,basic.9y,unknown,yes,no,telephone,aug,thu,192,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0,0.0007836438258901143,4717,926,922.1716484660459,4717
34,blue-collar,married,basic.9y,no,yes,yes,cellular,jul,thu,196,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0007836438258901143,4718,926,922.1724321098718,4718
35,technician,married,professional.course,no,no,no,telephone,may,tue,262,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0007836438258901143,4719,926,922.1732157536977,4719
49,blue-collar,divorced,unknown,unknown,no,no,cellular,jul,wed,255,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,0.0007836438258901143,4720,926,922.1739993975236,4720
47,technician,married,professional.course,no,no,no,cellular,jul,mon,208,10,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0.0007836438258901143,4721,926,922.1747830413495,4721
43,blue-collar,single,basic.6y,no,yes,no,cellular,jul,wed,199,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,0.0007836438258901143,4722,926,922.1755666851755,4722
41,entrepreneur,divorced,basic.9y,no,yes,yes,cellular,jul,thu,219,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0,0.0007836438258901143,4723,926,922.1763503290014,4723
56,services,divorced,university.degree,no,no,no,cellular,jul,tue,221,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.0007836438258901143,4724,926,922.1771339728273,4724
